unit_nr,event_time,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
80,2/1/2024 1:42,102,0.0011,0.0002,100.0,518.67,642.6,1589.22,1406.7,14.62,21.61,553.53,2388.08,9064.71,1.3,47.41,521.77,2388.02,8140.18,8.4049,0.03,393,2388,100.0,38.99,23.222
81,2/1/2024 1:42,102,-0.0028,-0.0003,100.0,518.67,642.77,1590.24,1393.13,14.62,21.61,554.25,2388.07,9078.19,1.3,47.5,521.75,2388.03,8146.57,8.3989,0.03,392,2388,100.0,38.79,23.308
82,2/1/2024 1:42,102,-0.004,0.0001,100.0,518.67,642.79,1592.78,1410.24,14.62,21.61,553.57,2388.08,9059.15,1.3,47.54,521.54,2388.12,8138.95,8.3792,0.03,394,2388,100.0,38.77,23.3462
84,2/1/2024 1:42,102,0.002,0.0003,100.0,518.67,642.69,1587.62,1406.97,14.62,21.61,552.9,2388.09,9057.03,1.3,47.4,521.9,2388.05,8132.54,8.3949,0.03,393,2388,100.0,38.84,23.2436
86,2/1/2024 1:42,102,0.0023,0.0003,100.0,518.67,642.2,1583.59,1402.91,14.62,21.61,552.77,2388.09,9061.69,1.3,47.47,521.37,2388.06,8144.93,8.4236,0.03,392,2388,100.0,38.81,23.3689
89,2/1/2024 1:42,102,-0.0032,-0.0001,100.0,518.67,642.61,1589.52,1414.18,14.62,21.61,553.51,2388.13,9042.67,1.3,47.44,521.82,2388.05,8129.86,8.4455,0.03,392,2388,100.0,38.73,23.3454
90,2/1/2024 1:42,102,-0.0014,-0.0004,100.0,518.67,642.61,1589.8,1408.37,14.62,21.61,553.16,2388.1,9056.27,1.3,47.56,520.93,2388.07,8133.06,8.4108,0.03,393,2388,100.0,38.79,23.3012
91,2/1/2024 1:42,102,-0.0003,0.0001,100.0,518.67,642.5,1596.72,1411.42,14.62,21.61,552.89,2388.17,9048.22,1.3,47.37,521.93,2388.12,8126.99,8.454,0.03,394,2388,100.0,38.8,23.2023
92,2/1/2024 1:42,102,0.0045,-0.0003,100.0,518.67,642.86,1588.09,1415.99,14.62,21.61,553.29,2388.16,9032.84,1.3,47.7,521.14,2388.14,8125.23,8.4383,0.03,395,2388,100.0,38.88,23.2669
93,2/1/2024 1:42,102,0.0018,-0.0001,100.0,518.67,642.41,1590.46,1411.55,14.62,21.61,552.76,2388.11,9062.61,1.3,47.58,521.52,2388.09,8135.12,8.4165,0.03,393,2388,100.0,38.99,23.2234
94,2/1/2024 1:42,102,0.0011,-0.0005,100.0,518.67,643.35,1587.78,1409.25,14.62,21.61,553.51,2388.07,9057.67,1.3,47.75,521.55,2388.11,8133.33,8.4247,0.03,393,2388,100.0,38.78,23.2772
97,2/1/2024 1:42,102,-0.0033,0.0001,100.0,518.67,642.29,1591.53,1400.73,14.62,21.61,553.96,2388.04,9073.26,1.3,47.37,521.95,2388.03,8151.12,8.3989,0.03,392,2388,100.0,39.14,23.3958
98,2/1/2024 1:42,102,0.0003,-0.0003,100.0,518.67,642.41,1594.99,1409.54,14.62,21.61,553.29,2388.12,9053.89,1.3,47.58,521.34,2388.11,8140.63,8.4194,0.03,391,2388,100.0,38.78,23.4067
100,2/1/2024 1:42,102,0.0005,-0.0001,100.0,518.67,641.86,1586.63,1407.89,14.62,21.61,553.77,2388.03,9068.75,1.3,47.29,522.11,2388.01,8139.38,8.4149,0.03,392,2388,100.0,39.06,23.4032
3,2/1/2024 1:43,103,0.0011,-0.0,100.0,518.67,642.8,1589.52,1411.25,14.62,21.61,553.7,2388.15,9058.64,1.3,47.53,521.29,2388.1,8131.79,8.4557,0.03,395,2388,100.0,38.87,23.1864
4,2/1/2024 1:43,103,0.0027,-0.0,100.0,518.67,642.93,1594.26,1414.05,14.62,21.61,553.07,2388.09,9049.92,1.3,47.58,521.46,2388.13,8134.72,8.4657,0.03,393,2388,100.0,38.84,23.2586
6,2/1/2024 1:43,103,0.0029,0.0001,100.0,518.67,642.0,1587.59,1405.06,14.62,21.61,553.1,2388.16,9052.97,1.3,47.43,521.5,2388.08,8127.58,8.4504,0.03,393,2388,100.0,38.62,23.2373
7,2/1/2024 1:43,103,-0.0021,0.0002,100.0,518.67,642.77,1586.16,1410.84,14.62,21.61,553.95,2388.03,9057.69,1.3,47.18,522.42,2388.03,8142.21,8.3957,0.03,392,2388,100.0,39.02,23.3677
8,2/1/2024 1:43,103,0.0033,0.0002,100.0,518.67,641.88,1595.39,1405.59,14.62,21.61,553.28,2388.17,9048.44,1.3,47.46,521.56,2388.12,8129.58,8.4068,0.03,391,2388,100.0,39.06,23.3803
10,2/1/2024 1:43,103,0.0022,-0.0001,100.0,518.67,642.32,1588.35,1400.18,14.62,21.61,554.65,2388.01,9063.67,1.3,47.09,521.87,2388.07,8145.57,8.3968,0.03,391,2388,100.0,39.0,23.4191
12,2/1/2024 1:43,103,0.001,0.0,100.0,518.67,642.01,1576.16,1401.01,14.62,21.61,554.33,2388.02,9061.35,1.3,47.14,522.24,2388.06,8141.1,8.3686,0.03,392,2388,100.0,38.98,23.4442
13,2/1/2024 1:43,103,0.0006,-0.0001,100.0,518.67,642.47,1585.53,1401.15,14.62,21.61,554.77,2388.03,9058.72,1.3,47.33,522.69,2387.97,8137.71,8.3994,0.03,392,2388,100.0,38.99,23.3451
16,2/1/2024 1:43,103,-0.0002,-0.0005,100.0,518.67,641.67,1589.41,1401.77,14.62,21.61,553.78,2388.04,9055.2,1.3,47.22,522.23,2388.08,8141.2,8.3942,0.03,393,2388,100.0,39.02,23.3454
17,2/1/2024 1:43,103,0.0017,-0.0004,100.0,518.67,642.17,1593.57,1403.71,14.62,21.61,553.82,2387.99,9082.63,1.3,47.32,522.11,2387.99,8152.09,8.412,0.03,393,2388,100.0,38.83,23.528
18,2/1/2024 1:43,103,0.0003,-0.0003,100.0,518.67,642.75,1585.02,1398.8,14.62,21.61,554.01,2388.12,9056.15,1.3,47.34,521.92,2388.06,8142.39,8.4752,0.03,394,2388,100.0,38.94,23.2628
19,2/1/2024 1:43,103,0.0038,0.0004,100.0,518.67,641.86,1589.38,1400.85,14.62,21.61,554.8,2388.1,9056.05,1.3,47.25,521.72,2388.04,8141.19,8.4109,0.03,393,2388,100.0,38.86,23.4381
20,2/1/2024 1:43,103,0.0015,-0.0005,100.0,518.67,642.29,1584.93,1399.27,14.62,21.61,553.68,2388.04,9065.14,1.3,47.31,522.36,2388.05,8143.14,8.4214,0.03,392,2388,100.0,38.79,23.3376
21,2/1/2024 1:43,103,-0.0019,0.0003,100.0,518.67,642.44,1581.2,1396.06,14.62,21.61,554.64,2388.05,9061.98,1.3,47.08,522.08,2388.02,8141.11,8.4359,0.03,391,2388,100.0,38.99,23.4333
23,2/1/2024 1:43,103,0.0039,0.0003,100.0,518.67,642.15,1585.73,1399.13,14.62,21.61,553.76,2388.08,9043.62,1.3,47.17,522.15,2388.06,8137.47,8.3813,0.03,392,2388,100.0,39.14,23.4256
24,2/1/2024 1:43,103,-0.0032,-0.0001,100.0,518.67,642.19,1593.35,1395.01,14.62,21.61,554.34,2387.96,9071.28,1.3,47.22,522.42,2388.02,8156.75,8.4319,0.03,391,2388,100.0,39.05,23.322
27,2/1/2024 1:43,103,-0.0007,-0.0002,100.0,518.67,642.65,1590.99,1404.62,14.62,21.61,553.93,2388.06,9053.08,1.3,47.37,522.21,2388.02,8135.97,8.4022,0.03,391,2388,100.0,38.89,23.4158
28,2/1/2024 1:43,103,0.0002,0.0004,100.0,518.67,641.8,1588.82,1397.25,14.62,21.61,553.84,2388.08,9053.08,1.3,47.5,520.99,2388.11,8138.28,8.4345,0.03,392,2388,100.0,38.88,23.3156
29,2/1/2024 1:43,103,0.0011,-0.0005,100.0,518.67,642.04,1582.73,1405.04,14.62,21.61,553.7,2388.1,9057.7,1.3,47.19,521.93,2388.01,8136.41,8.4096,0.03,392,2388,100.0,38.8,23.4044
30,2/1/2024 1:43,103,0.0004,-0.0005,100.0,518.67,642.45,1587.36,1405.91,14.62,21.61,553.79,2388.09,9051.3,1.3,47.67,521.89,2388.08,8132.29,8.4087,0.03,392,2388,100.0,38.92,23.2387
31,2/1/2024 1:43,103,-0.0007,-0.0003,100.0,518.67,642.45,1586.15,1401.33,14.62,21.61,553.69,2388.02,9074.35,1.3,47.51,521.36,2388.04,8150.48,8.4338,0.03,393,2388,100.0,38.82,23.3574
32,2/1/2024 1:43,103,0.0005,-0.0001,100.0,518.67,642.17,1587.94,1391.88,14.62,21.61,554.3,2387.98,9072.22,1.3,47.34,521.84,2388.06,8160.99,8.413,0.03,392,2388,100.0,38.86,23.4188
34,2/1/2024 1:43,103,-0.0021,0.0005,100.0,518.67,642.05,1585.5,1391.25,14.62,21.61,554.45,2388.01,9061.9,1.3,47.17,522.04,2388.03,8143.25,8.4441,0.03,392,2388,100.0,39.19,23.3275
35,2/1/2024 1:43,103,0.0019,-0.0001,100.0,518.67,642.7,1593.43,1408.28,14.62,21.61,553.13,2388.08,9051.45,1.3,47.68,521.49,2388.16,8135.43,8.4371,0.03,393,2388,100.0,38.86,23.2296
36,2/1/2024 1:43,103,-0.0012,0.0002,100.0,518.67,643.16,1594.79,1416.86,14.62,21.61,551.85,2388.15,9068.1,1.3,47.77,520.59,2388.18,8133.97,8.475,0.03,395,2388,100.0,38.5,23.1843
37,2/1/2024 1:43,103,-0.0014,0.0002,100.0,518.67,642.66,1584.78,1411.85,14.62,21.61,553.35,2388.08,9044.21,1.3,47.36,521.28,2388.1,8130.32,8.443,0.03,393,2388,100.0,39.02,23.3435
38,2/1/2024 1:43,103,-0.0011,0.0002,100.0,518.67,643.05,1585.86,1413.41,14.62,21.61,552.89,2388.17,9066.54,1.3,47.7,521.51,2388.14,8147.88,8.4735,0.03,394,2388,100.0,38.56,23.2108
40,2/1/2024 1:43,103,-0.003,-0.0,100.0,518.67,643.05,1595.16,1414.61,14.62,21.61,553.09,2388.13,9065.41,1.3,47.79,520.71,2388.19,8135.32,8.4547,0.03,394,2388,100.0,38.76,23.2035
41,2/1/2024 1:43,103,-0.0024,-0.0006,100.0,518.67,642.54,1589.06,1399.93,14.62,21.61,553.92,2388.15,9041.26,1.3,47.31,521.1,2388.14,8126.7,8.4493,0.03,393,2388,100.0,38.81,23.2748
42,2/1/2024 1:43,103,-0.0033,0.0003,100.0,518.67,642.5,1595.89,1396.46,14.62,21.61,553.21,2388.08,9052.97,1.3,47.49,521.51,2388.07,8129.99,8.4175,0.03,392,2388,100.0,38.92,23.404
43,2/1/2024 1:43,103,0.0035,-0.0002,100.0,518.67,642.19,1589.2,1401.35,14.62,21.61,554.36,2388.11,9054.96,1.3,47.33,521.66,2388.06,8138.47,8.4168,0.03,392,2388,100.0,38.89,23.3525
45,2/1/2024 1:43,103,0.0021,0.0002,100.0,518.67,642.76,1588.15,1413.02,14.62,21.61,553.59,2388.08,9057.01,1.3,47.68,521.0,2388.12,8143.71,8.4904,0.03,392,2388,100.0,38.81,23.3316
46,2/1/2024 1:43,103,-0.0023,0.0002,100.0,518.67,642.84,1596.64,1407.64,14.62,21.61,553.64,2388.08,9067.46,1.3,47.38,521.11,2388.06,8145.23,8.4348,0.03,393,2388,100.0,38.86,23.2445
49,2/1/2024 1:43,103,-0.0019,-0.0,100.0,518.67,642.51,1577.03,1399.02,14.62,21.61,553.79,2388.0,9066.94,1.3,47.2,521.91,2388.03,8142.37,8.3964,0.03,391,2388,100.0,39.05,23.4265
51,2/1/2024 1:43,103,0.003,0.0002,100.0,518.67,643.28,1587.85,1402.13,14.62,21.61,554.35,2388.1,9051.82,1.3,47.37,521.74,2388.09,8129.29,8.3847,0.03,392,2388,100.0,38.91,23.3868
52,2/1/2024 1:43,103,0.0035,0.0003,100.0,518.67,642.15,1578.39,1399.5,14.62,21.61,555.12,2388.01,9067.76,1.3,47.13,522.67,2388.02,8143.2,8.4113,0.03,391,2388,100.0,39.11,23.454
53,2/1/2024 1:43,103,0.0006,-0.0001,100.0,518.67,642.3,1590.4,1405.48,14.62,21.61,553.25,2388.07,9064.34,1.3,47.18,522.0,2388.08,8138.51,8.4441,0.03,391,2388,100.0,38.77,23.3414
54,2/1/2024 1:43,103,0.0018,-0.0,100.0,518.67,642.38,1592.82,1399.89,14.62,21.61,554.65,2388.03,9055.35,1.3,47.17,522.08,2387.99,8143.07,8.4594,0.03,391,2388,100.0,38.86,23.441
55,2/1/2024 1:43,103,0.0007,0.0003,100.0,518.67,642.5,1582.19,1407.58,14.62,21.61,553.89,2388.04,9067.11,1.3,47.53,521.61,2388.03,8138.24,8.4196,0.03,392,2388,100.0,38.96,23.2507
56,2/1/2024 1:43,103,0.0005,-0.0001,100.0,518.67,643.32,1594.98,1402.12,14.62,21.61,552.14,2388.19,9050.54,1.3,47.83,520.66,2388.19,8124.42,8.4712,0.03,394,2388,100.0,38.63,23.1704
57,2/1/2024 1:43,103,0.0002,0.0003,100.0,518.67,642.51,1589.88,1403.41,14.62,21.61,553.4,2388.09,9050.86,1.3,47.47,521.65,2388.03,8126.86,8.4509,0.03,394,2388,100.0,38.84,23.2616
58,2/1/2024 1:43,103,0.0022,0.0,100.0,518.67,642.29,1587.02,1406.28,14.62,21.61,553.02,2388.13,9053.3,1.3,47.41,521.1,2388.11,8131.62,8.4211,0.03,392,2388,100.0,38.73,23.2577
60,2/1/2024 1:43,103,0.0004,0.0001,100.0,518.67,642.46,1585.24,1402.93,14.62,21.61,553.8,2388.05,9052.88,1.3,47.39,521.67,2388.05,8133.82,8.4332,0.03,394,2388,100.0,38.9,23.2667
61,2/1/2024 1:43,103,-0.0021,0.0005,100.0,518.67,642.46,1590.32,1404.65,14.62,21.61,554.11,2388.12,9061.15,1.3,47.31,521.88,2388.05,8149.76,8.4199,0.03,392,2388,100.0,38.91,23.3223
62,2/1/2024 1:43,103,-0.0006,-0.0005,100.0,518.67,641.75,1585.19,1398.66,14.62,21.61,555.07,2388.05,9056.11,1.3,47.16,522.23,2387.96,8133.7,8.3927,0.03,392,2388,100.0,38.92,23.532
63,2/1/2024 1:43,103,0.0009,-0.0004,100.0,518.67,643.09,1588.94,1403.81,14.62,21.6,552.81,2388.1,9049.6,1.3,47.42,521.35,2388.17,8133.76,8.4261,0.03,393,2388,100.0,38.72,23.3567
64,2/1/2024 1:43,103,-0.001,0.0003,100.0,518.67,642.35,1588.09,1408.76,14.62,21.61,552.91,2388.11,9059.0,1.3,47.51,521.4,2388.11,8135.06,8.4239,0.03,392,2388,100.0,38.87,23.3373
66,2/1/2024 1:43,103,0.0024,-0.0001,100.0,518.67,642.93,1588.18,1419.41,14.62,21.61,553.28,2388.15,9071.46,1.3,47.77,521.8,2388.08,8147.76,8.4549,0.03,394,2388,100.0,38.89,23.2894
68,2/1/2024 1:43,103,0.0015,0.0,100.0,518.67,642.46,1589.57,1399.53,14.62,21.61,553.71,2388.02,9060.01,1.3,47.39,521.52,2388.13,8143.7,8.4175,0.03,393,2388,100.0,38.88,23.3525
70,2/1/2024 1:43,103,-0.0056,-0.0004,100.0,518.67,642.36,1593.12,1402.63,14.62,21.61,554.19,2388.07,9048.21,1.3,47.3,521.59,2388.09,8132.23,8.4213,0.03,392,2388,100.0,38.82,23.3321
72,2/1/2024 1:43,103,0.0004,-0.0004,100.0,518.67,642.3,1593.49,1402.57,14.62,21.61,553.68,2388.05,9071.24,1.3,47.46,522.14,2388.06,8144.15,8.4291,0.03,392,2388,100.0,38.91,23.3578
73,2/1/2024 1:43,103,0.0046,0.0001,100.0,518.67,641.96,1586.35,1400.55,14.62,21.6,554.71,2388.02,9058.36,1.3,47.32,522.3,2388.03,8140.94,8.4145,0.03,393,2388,100.0,39.04,23.2723
74,2/1/2024 1:43,103,0.0028,-0.0001,100.0,518.67,642.66,1592.04,1409.88,14.62,21.61,553.41,2388.1,9054.91,1.3,47.44,521.75,2388.11,8138.4,8.4463,0.03,392,2388,100.0,38.92,23.367
76,2/1/2024 1:43,103,-0.001,0.0002,100.0,518.67,641.8,1589.78,1401.18,14.62,21.61,553.68,2388.04,9063.56,1.3,47.25,522.11,2388.05,8140.87,8.4243,0.03,393,2388,100.0,39.08,23.3458
77,2/1/2024 1:43,103,0.0025,-0.0003,100.0,518.67,642.15,1581.71,1398.34,14.62,21.61,554.2,2388.1,9046.09,1.3,47.47,521.89,2388.12,8134.4,8.4268,0.03,393,2388,100.0,38.85,23.2976
80,2/1/2024 1:43,103,0.0006,0.0005,100.0,518.67,642.64,1589.38,1408.66,14.62,21.61,553.78,2388.08,9068.29,1.3,47.51,521.49,2388.04,8141.43,8.4028,0.03,392,2388,100.0,38.87,23.3344
81,2/1/2024 1:43,103,-0.0034,-0.0005,100.0,518.67,642.62,1583.61,1397.96,14.62,21.61,553.37,2388.01,9064.92,1.3,47.35,521.79,2388.0,8149.93,8.4371,0.03,392,2388,100.0,38.83,23.352
82,2/1/2024 1:43,103,0.0001,0.0005,100.0,518.67,642.75,1588.76,1412.01,14.62,21.61,553.11,2388.1,9060.65,1.3,47.43,521.13,2388.08,8134.48,8.4223,0.03,394,2388,100.0,38.88,23.3234
84,2/1/2024 1:43,103,-0.0025,-0.0002,100.0,518.67,642.42,1593.49,1408.03,14.62,21.61,553.26,2388.08,9053.63,1.3,47.53,521.8,2388.09,8136.12,8.4336,0.03,392,2388,100.0,38.69,23.2432
86,2/1/2024 1:43,103,-0.0023,0.0006,100.0,518.67,642.06,1589.4,1405.8,14.62,21.61,553.63,2388.02,9055.84,1.3,47.5,521.2,2388.06,8138.48,8.4163,0.03,393,2388,100.0,38.79,23.2346
89,2/1/2024 1:43,103,0.0023,0.0003,100.0,518.67,643.28,1595.14,1411.77,14.62,21.61,552.53,2388.05,9045.32,1.3,47.43,521.47,2388.02,8126.95,8.4421,0.03,392,2388,100.0,39.05,23.3811
90,2/1/2024 1:43,103,0.0013,-0.0003,100.0,518.67,642.76,1593.9,1401.06,14.62,21.61,553.58,2388.08,9060.23,1.3,47.55,521.11,2388.13,8144.0,8.4524,0.03,394,2388,100.0,38.66,23.3159
91,2/1/2024 1:43,103,-0.0018,0.0003,100.0,518.67,642.75,1594.87,1418.92,14.62,21.61,553.44,2388.14,9054.53,1.3,47.59,521.14,2388.13,8131.2,8.426,0.03,393,2388,100.0,38.55,23.3155
92,2/1/2024 1:43,103,0.0017,0.0001,100.0,518.67,643.18,1589.53,1411.04,14.62,21.61,551.99,2388.2,9040.51,1.3,47.67,520.65,2388.17,8123.8,8.4621,0.03,394,2388,100.0,38.78,23.1652
93,2/1/2024 1:43,103,-0.0002,-0.0002,100.0,518.67,642.99,1590.87,1410.64,14.62,21.61,553.39,2388.06,9065.45,1.3,47.62,521.5,2388.11,8134.97,8.4286,0.03,394,2388,100.0,38.65,23.291
94,2/1/2024 1:43,103,0.0004,-0.0002,100.0,518.67,642.89,1593.46,1408.48,14.62,21.61,553.33,2388.05,9067.09,1.3,47.61,521.21,2388.16,8132.1,8.4571,0.03,392,2388,100.0,38.78,23.2774
97,2/1/2024 1:43,103,0.0012,0.0005,100.0,518.67,642.84,1582.36,1407.01,14.62,21.61,554.23,2388.05,9076.31,1.3,47.37,522.09,2388.0,8148.75,8.4418,0.03,393,2388,100.0,38.79,23.4165
98,2/1/2024 1:43,103,0.0014,0.0002,100.0,518.67,642.81,1591.49,1409.51,14.62,21.61,552.75,2388.17,9073.75,1.3,47.44,521.25,2388.06,8138.7,8.4302,0.03,393,2388,100.0,38.73,23.2539
100,2/1/2024 1:43,103,0.0007,0.0,100.0,518.67,642.38,1584.9,1403.31,14.62,21.61,553.64,2388.01,9062.82,1.3,47.19,521.93,2388.01,8148.92,8.3945,0.03,393,2388,100.0,38.96,23.3068
3,2/1/2024 1:44,104,0.0004,-0.0005,100.0,518.67,642.91,1591.47,1409.8,14.62,21.61,553.16,2388.15,9055.53,1.3,47.78,521.5,2388.16,8133.14,8.4978,0.03,393,2388,100.0,38.87,23.2159
4,2/1/2024 1:44,104,-0.0012,-0.0002,100.0,518.67,642.85,1588.92,1406.16,14.62,21.61,553.53,2388.15,9054.6,1.3,47.68,521.24,2388.14,8133.94,8.4646,0.03,392,2388,100.0,38.87,23.2524
6,2/1/2024 1:44,104,0.0003,-0.0002,100.0,518.67,642.07,1588.58,1408.88,14.62,21.61,552.89,2388.11,9052.58,1.3,47.47,521.05,2388.11,8131.35,8.4611,0.03,393,2388,100.0,38.95,23.3712
7,2/1/2024 1:44,104,-0.0007,0.0004,100.0,518.67,642.11,1578.17,1397.27,14.62,21.61,554.13,2388.0,9063.47,1.3,47.19,522.28,2388.03,8144.0,8.4424,0.03,392,2388,100.0,39.07,23.4644
8,2/1/2024 1:44,104,-0.003,0.0,100.0,518.67,642.4,1588.41,1414.56,14.62,21.61,553.72,2388.09,9054.82,1.3,47.56,521.41,2388.08,8129.3,8.4015,0.03,393,2388,100.0,38.89,23.1872
10,2/1/2024 1:44,104,0.0076,-0.0002,100.0,518.67,642.76,1578.18,1398.41,14.62,21.61,553.78,2388.06,9068.48,1.3,47.36,522.0,2388.07,8145.45,8.4113,0.03,394,2388,100.0,39.05,23.553
12,2/1/2024 1:44,104,-0.0023,-0.0004,100.0,518.67,641.81,1586.83,1402.37,14.62,21.61,554.37,2388.04,9054.31,1.3,47.43,522.33,2388.03,8143.83,8.4111,0.03,392,2388,100.0,39.08,23.3488
13,2/1/2024 1:44,104,-0.0008,0.0002,100.0,518.67,641.95,1584.94,1395.79,14.62,21.61,554.05,2387.99,9063.45,1.3,47.17,522.13,2388.03,8141.24,8.394,0.03,393,2388,100.0,38.89,23.3905
16,2/1/2024 1:44,104,0.0022,-0.0005,100.0,518.67,642.64,1586.01,1404.14,14.62,21.61,553.24,2388.02,9058.35,1.3,47.37,522.58,2388.06,8142.33,8.4061,0.03,392,2388,100.0,38.99,23.3432
17,2/1/2024 1:44,104,0.0011,-0.0003,100.0,518.67,642.44,1583.62,1402.83,14.62,21.61,553.8,2388.02,9069.88,1.3,47.39,522.21,2388.04,8150.55,8.4165,0.03,393,2388,100.0,38.9,23.3058
18,2/1/2024 1:44,104,-0.0032,-0.0004,100.0,518.67,642.8,1594.49,1404.15,14.62,21.61,554.09,2388.09,9058.68,1.3,47.54,522.02,2388.07,8140.47,8.4254,0.03,392,2388,100.0,38.78,23.3346
19,2/1/2024 1:44,104,-0.0025,0.0004,100.0,518.67,642.3,1582.97,1402.91,14.62,21.61,553.59,2388.03,9057.97,1.3,47.36,521.66,2388.01,8147.01,8.4264,0.03,393,2388,100.0,38.61,23.4168
20,2/1/2024 1:44,104,0.0066,-0.0005,100.0,518.67,642.5,1588.28,1399.52,14.62,21.61,553.63,2388.07,9066.15,1.3,47.4,521.87,2388.13,8144.13,8.4122,0.03,393,2388,100.0,38.85,23.2255
21,2/1/2024 1:44,104,0.0005,0.0002,100.0,518.67,642.7,1579.41,1399.1,14.62,21.61,554.11,2388.01,9054.82,1.3,47.19,522.1,2388.06,8139.77,8.4183,0.03,392,2388,100.0,39.1,23.3329
23,2/1/2024 1:44,104,0.0006,0.0003,100.0,518.67,642.68,1583.67,1402.23,14.62,21.61,554.16,2388.04,9041.8,1.3,47.3,522.51,2388.01,8131.51,8.4142,0.03,392,2388,100.0,38.93,23.4352
24,2/1/2024 1:44,104,0.0002,0.0002,100.0,518.67,642.28,1587.76,1400.7,14.62,21.61,554.18,2387.97,9073.14,1.3,47.12,522.22,2388.02,8161.29,8.4315,0.03,394,2388,100.0,39.08,23.3444
27,2/1/2024 1:44,104,-0.0001,-0.0005,100.0,518.67,642.55,1579.08,1392.42,14.62,21.61,554.14,2388.08,9049.95,1.3,47.41,521.63,2388.03,8134.05,8.408,0.03,393,2388,100.0,38.98,23.3879
28,2/1/2024 1:44,104,0.0016,0.0,100.0,518.67,642.24,1596.32,1401.07,14.62,21.61,553.78,2388.06,9057.26,1.3,47.4,521.44,2388.12,8129.74,8.4529,0.03,393,2388,100.0,39.02,23.4329
29,2/1/2024 1:44,104,0.0012,0.0005,100.0,518.67,642.93,1579.87,1400.31,14.62,21.61,554.29,2388.01,9052.53,1.3,47.29,522.23,2388.04,8135.48,8.4219,0.03,392,2388,100.0,38.97,23.4452
30,2/1/2024 1:44,104,-0.0007,-0.0001,100.0,518.67,641.81,1595.95,1401.04,14.62,21.61,552.88,2388.16,9052.69,1.3,47.61,521.28,2388.13,8123.55,8.4381,0.03,392,2388,100.0,38.93,23.2933
31,2/1/2024 1:44,104,-0.0004,0.0002,100.0,518.67,642.64,1595.93,1406.71,14.62,21.61,553.28,2388.01,9066.67,1.3,47.5,521.92,2388.05,8148.17,8.4501,0.03,392,2388,100.0,38.75,23.3373
32,2/1/2024 1:44,104,0.0017,-0.0,100.0,518.67,642.34,1582.46,1404.64,14.62,21.61,554.21,2388.02,9083.93,1.3,47.47,522.07,2387.98,8158.82,8.3867,0.03,392,2388,100.0,38.81,23.3026
34,2/1/2024 1:44,104,-0.002,-0.0002,100.0,518.67,642.84,1583.8,1394.57,14.62,21.61,554.68,2387.99,9068.48,1.3,47.26,522.06,2388.07,8147.33,8.4418,0.03,390,2388,100.0,38.88,23.4593
35,2/1/2024 1:44,104,-0.0002,0.0004,100.0,518.67,642.51,1587.68,1414.97,14.62,21.61,553.34,2388.09,9055.07,1.3,47.72,521.38,2388.09,8133.34,8.4487,0.03,395,2388,100.0,38.81,23.2276
36,2/1/2024 1:44,104,0.0009,0.0002,100.0,518.67,642.69,1593.64,1414.67,14.62,21.61,553.0,2388.17,9062.42,1.3,47.68,520.54,2388.19,8135.78,8.4893,0.03,395,2388,100.0,38.68,23.1396
37,2/1/2024 1:44,104,0.0004,-0.0003,100.0,518.67,642.87,1583.61,1415.18,14.62,21.61,552.89,2388.11,9040.21,1.3,47.61,521.01,2388.12,8127.07,8.4776,0.03,393,2388,100.0,38.95,23.4255
38,2/1/2024 1:44,104,0.0004,0.0002,100.0,518.67,643.18,1592.17,1416.99,14.62,21.61,552.93,2388.1,9067.99,1.3,47.63,521.26,2388.1,8142.46,8.4927,0.03,395,2388,100.0,38.9,23.3416
40,2/1/2024 1:44,104,-0.0006,0.0,100.0,518.67,643.28,1604.03,1414.09,14.62,21.61,552.95,2388.12,9046.89,1.3,47.77,520.77,2388.15,8139.63,8.4752,0.03,395,2388,100.0,38.79,23.2898
41,2/1/2024 1:44,104,0.0023,-0.0,100.0,518.67,642.86,1588.46,1412.08,14.62,21.61,552.84,2388.1,9040.84,1.3,47.58,521.52,2388.13,8123.37,8.4264,0.03,393,2388,100.0,38.85,23.2618
42,2/1/2024 1:44,104,0.002,-0.0003,100.0,518.67,643.22,1592.22,1411.96,14.62,21.61,554.19,2388.11,9051.65,1.3,47.42,521.99,2388.12,8131.67,8.4343,0.03,394,2388,100.0,39.11,23.4094
43,2/1/2024 1:44,104,0.0024,-0.0001,100.0,518.67,643.29,1594.23,1403.16,14.62,21.61,553.34,2388.06,9053.62,1.3,47.58,521.39,2388.04,8129.03,8.4147,0.03,393,2388,100.0,38.83,23.3182
45,2/1/2024 1:44,104,-0.0025,0.0003,100.0,518.67,642.72,1587.46,1410.63,14.62,21.61,552.94,2388.08,9062.41,1.3,47.71,521.37,2388.12,8140.38,8.4177,0.03,393,2388,100.0,38.86,23.1969
46,2/1/2024 1:44,104,0.0034,-0.0002,100.0,518.67,642.96,1596.05,1406.37,14.62,21.61,553.72,2388.06,9068.06,1.3,47.5,521.05,2388.09,8147.58,8.4119,0.03,393,2388,100.0,38.79,23.1995
49,2/1/2024 1:44,104,-0.0014,0.0003,100.0,518.67,642.42,1585.16,1403.28,14.62,21.61,554.01,2388.09,9065.67,1.3,47.23,522.41,2388.0,8139.12,8.3937,0.03,391,2388,100.0,38.96,23.4931
